customer_id,frequency,monetary,recency,pre_pivot_frequency,pivot_ratio,product_diversity,loan_taken,loan_defaulted,clusters
CUS01712,1,48800.0,117,3,0.25,1,1,1,1
CUS01713,1,650.0,57,1,0.5,1,0,0,2
CUS01714,0,0.0,184,2,0.0,0,1,1,1
CUS01715,1,48100.0,1,3,0.25,1,1,1,1
CUS01716,1,1950.0,132,2,0.3333,1,1,1,1
CUS01717,4,245350.0,1,8,0.4444,3,0,0,4
CUS01718,2,5550.0,146,2,0.6667,1,0,0,2
CUS01719,2,23200.0,29,3,0.5,2,0,0,2
CUS01720,0,0.0,184,5,0.0,0,1,1,1
CUS01721,7,287150.0,5,6,1.0,4,1,0,4
CUS01722,16,506950.0,6,9,1.6,6,0,0,0
CUS01723,8,498150.0,34,9,0.8,3,0,0,4
CUS01724,0,0.0,184,8,0.0,0,1,1,1
CUS01725,7,191400.0,25,13,0.5,3,1,1,4
CUS01726,4,151700.0,60,8,0.4444,3,1,1,1
CUS01727,0,0.0,184,8,0.0,0,1,1,1
CUS01728,10,554850.0,7,11,0.8333,5,0,0,0
CUS01729,14,317550.0,8,6,2.0,4,0,0,0
CUS01730,9,412400.0,22,8,1.0,4,1,0,4
CUS01731,1,23400.0,100,5,0.1667,1,1,0,3
CUS01732,0,0.0,184,8,0.0,0,1,1,1
CUS01733,7,424350.0,4,8,0.7778,3,0,0,4
CUS01734,2,22400.0,21,2,0.6667,2,0,0,2
CUS01735,6,419000.0,55,11,0.5,5,1,1,4
CUS01736,1,32500.0,56,2,0.3333,1,1,1,1
CUS01737,12,665900.0,16,10,1.0909,5,0,0,0
CUS01738,0,0.0,184,8,0.0,0,1,1,1
CUS01739,0,0.0,184,9,0.0,0,1,1,1
CUS01740,0,0.0,184,5,0.0,0,0,0,2
CUS01741,1,3300.0,89,10,0.0909,1,1,0,3
CUS01742,8,507300.0,18,14,0.5333,3,1,0,4
CUS01743,0,0.0,184,9,0.0,0,1,1,1
CUS01744,3,108950.0,39,6,0.4286,2,0,0,2
CUS01745,2,38900.0,21,5,0.3333,2,0,0,2
CUS01746,0,0.0,184,4,0.0,0,1,1,1
CUS01747,2,70550.0,33,5,0.3333,2,0,0,2
CUS01748,0,0.0,184,1,0.0,0,0,0,2
CUS01749,7,117200.0,5,10,0.6364,3,1,0,4
CUS01750,2,80800.0,159,5,0.3333,1,0,0,2
CUS01751,0,0.0,184,8,0.0,0,1,0,3
CUS01752,7,234800.0,1,7,0.875,3,0,0,4
CUS01753,5,134100.0,47,5,0.8333,4,0,0,4
CUS01754,13,509500.0,3,8,1.4444,4,0,0,0
CUS01755,1,900.0,1,6,0.1429,1,1,1,1
CUS01756,6,209150.0,3,9,0.6,4,1,1,4
CUS01757,8,140100.0,71,9,0.8,3,0,0,4
CUS01758,3,265550.0,13,3,0.75,1,0,0,2
CUS01759,7,337000.0,6,12,0.5385,4,0,0,4
CUS01760,2,70600.0,29,4,0.4,2,0,0,2
CUS01761,7,171600.0,5,6,1.0,3,1,1,4
CUS01762,0,0.0,184,5,0.0,0,1,0,3
CUS01763,6,180900.0,6,10,0.5455,3,0,0,4
CUS01764,6,230150.0,34,15,0.375,3,0,0,4
CUS01765,1,58100.0,26,5,0.1667,1,0,0,2
CUS01766,3,40700.0,74,3,0.75,2,1,1,1
CUS01767,3,118200.0,16,12,0.2308,2,1,0,4
CUS01768,0,0.0,184,10,0.0,0,1,1,1
CUS01769,3,114750.0,70,3,0.75,2,0,0,2
CUS01770,1,45550.0,138,5,0.1667,1,1,0,3
CUS01771,11,398700.0,4,5,1.8333,4,0,0,0
CUS01772,8,295000.0,49,12,0.6154,2,1,1,4
CUS01773,1,26450.0,101,5,0.1667,1,1,0,3
CUS01774,6,97500.0,78,9,0.6,2,1,1,1
CUS01775,1,57050.0,174,10,0.0909,1,1,0,3
CUS01776,0,0.0,184,9,0.0,0,1,0,3
CUS01777,1,94100.0,169,2,0.3333,1,0,0,2
CUS01778,0,0.0,184,7,0.0,0,1,1,1
CUS01779,0,0.0,184,5,0.0,0,1,0,3
CUS01780,1,48750.0,27,1,0.5,1,0,0,2
CUS01781,0,0.0,184,5,0.0,0,1,0,3
CUS01782,0,0.0,184,2,0.0,0,0,0,2
CUS01783,15,531350.0,7,4,3.0,6,0,0,0
CUS01784,0,0.0,184,8,0.0,0,1,1,1
CUS01785,3,130150.0,24,2,1.0,2,0,0,2
CUS01786,3,82900.0,4,15,0.1875,3,1,0,4
CUS01787,10,229300.0,12,9,1.0,4,1,0,4
CUS01788,5,223050.0,64,14,0.3333,3,1,0,4
CUS01789,3,59000.0,41,5,0.5,3,0,0,2
CUS01790,3,172750.0,31,3,0.75,2,0,0,2
CUS01791,16,682100.0,14,7,2.0,4,0,0,0
CUS01792,15,673200.0,18,7,1.875,4,0,0,0
CUS01793,0,0.0,184,9,0.0,0,1,1,1
CUS01794,10,554050.0,44,13,0.7143,4,1,0,4
CUS01795,8,77500.0,7,12,0.6154,3,1,0,4
CUS01796,1,9950.0,14,3,0.25,1,1,1,1
CUS01797,8,390000.0,5,5,1.3333,5,1,1,4
CUS01798,0,0.0,184,9,0.0,0,1,0,3
CUS01799,9,263750.0,1,12,0.6923,4,0,0,4
CUS01800,11,303200.0,4,7,1.375,3,0,0,0
CUS01801,1,2000.0,128,6,0.1429,1,1,1,1
CUS01802,9,405400.0,33,4,1.8,4,1,0,0
CUS01803,0,0.0,184,7,0.0,0,1,1,1
CUS01804,1,19400.0,52,8,0.1111,1,1,1,1
CUS01805,0,0.0,184,1,0.0,0,0,0,2
CUS01806,0,0.0,184,4,0.0,0,1,1,1
CUS01807,5,266650.0,9,13,0.3571,3,1,0,4
CUS01808,10,219850.0,9,5,1.6667,4,1,0,4
CUS01809,1,82250.0,5,3,0.25,1,1,0,3
CUS01810,1,36600.0,5,4,0.2,1,1,0,3
CUS01811,1,18500.0,3,5,0.1667,1,1,0,3
CUS01812,0,0.0,184,5,0.0,0,1,1,1
CUS01813,7,206150.0,32,10,0.6364,3,0,0,4
CUS01814,1,1300.0,24,3,0.25,1,1,0,3
CUS01815,14,442850.0,13,11,1.1667,4,1,0,4
CUS01816,0,0.0,184,8,0.0,0,1,1,1
CUS01817,10,385400.0,9,6,1.4286,4,1,0,4
CUS01818,1,20650.0,137,10,0.0909,1,1,1,1
CUS01819,0,0.0,184,5,0.0,0,1,0,3
CUS01820,1,1550.0,64,3,0.25,1,0,0,2
CUS01821,0,0.0,184,4,0.0,0,1,1,1
CUS01822,1,1300.0,49,9,0.1,1,1,0,3
CUS01823,1,27550.0,12,9,0.1,1,1,1,1
CUS01824,3,84550.0,28,3,0.75,2,0,0,2
CUS01825,5,501800.0,12,9,0.5,3,0,0,4
CUS01826,0,0.0,184,8,0.0,0,1,1,1
CUS01827,1,49150.0,48,6,0.1429,1,1,1,1
CUS01828,1,33150.0,12,3,0.25,1,0,0,2
CUS01829,1,61750.0,139,5,0.1667,1,1,1,1
CUS01830,4,227150.0,2,14,0.2667,3,0,0,4
CUS01831,7,160950.0,13,6,1.0,4,1,0,4
CUS01832,1,1850.0,63,7,0.125,1,1,1,1
CUS01833,5,159650.0,11,12,0.3846,3,1,0,4
CUS01834,0,0.0,184,1,0.0,0,0,0,2
CUS01835,9,352500.0,16,12,0.6923,4,0,0,4
CUS01836,2,87500.0,150,2,0.6667,2,1,1,1
CUS01837,7,153450.0,8,7,0.875,3,0,0,4
CUS01838,0,0.0,184,5,0.0,0,0,0,2
CUS01839,2,24100.0,15,5,0.3333,2,0,0,2
CUS01840,0,0.0,184,9,0.0,0,1,0,3
CUS01841,2,111100.0,158,2,0.6667,1,0,0,2
CUS01842,2,92500.0,16,5,0.3333,2,1,0,3
CUS01843,0,0.0,184,4,0.0,0,1,1,1
CUS01844,0,0.0,184,1,0.0,0,0,0,2
CUS01845,11,501000.0,15,8,1.2222,5,0,0,0
CUS01846,1,65050.0,174,3,0.25,1,1,1,1
CUS01847,0,0.0,184,5,0.0,0,0,0,2
CUS01848,0,0.0,184,1,0.0,0,1,1,1
CUS01849,7,228950.0,3,12,0.5385,3,0,0,4
CUS01850,0,0.0,184,2,0.0,0,0,0,2
CUS01851,0,0.0,184,10,0.0,0,1,0,3
CUS01852,9,657950.0,14,9,0.9,5,1,1,4
CUS01853,1,66250.0,109,3,0.25,1,1,1,1
CUS01854,0,0.0,184,7,0.0,0,1,1,1
CUS01855,0,0.0,184,7,0.0,0,1,1,1
CUS01856,7,153450.0,32,6,1.0,4,1,0,4
CUS01857,0,0.0,184,9,0.0,0,1,1,1
CUS01858,0,0.0,184,7,0.0,0,1,0,3
CUS01859,6,259050.0,14,14,0.4,2,1,0,4
CUS01860,0,0.0,184,5,0.0,0,1,0,3
CUS01861,0,0.0,184,2,0.0,0,0,0,2
CUS01862,0,0.0,184,9,0.0,0,1,1,1
CUS01863,7,231500.0,73,4,1.4,4,0,0,4
CUS01864,3,148700.0,32,3,0.75,3,0,0,2
CUS01865,1,3250.0,107,10,0.0909,1,1,1,1
CUS01866,3,182200.0,45,4,0.6,3,0,0,2
CUS01867,0,0.0,184,2,0.0,0,0,0,2
CUS01868,2,36650.0,90,4,0.4,2,0,0,2
CUS01869,16,366600.0,16,8,1.7778,4,0,0,0
CUS01870,3,194950.0,43,4,0.6,3,1,1,1
CUS01871,0,0.0,184,2,0.0,0,0,0,2
CUS01872,0,0.0,184,5,0.0,0,1,0,3
CUS01873,8,505250.0,30,8,0.8889,5,0,0,0
CUS01874,0,0.0,184,10,0.0,0,1,0,3
CUS01875,16,289050.0,28,12,1.2308,4,0,0,0
CUS01876,0,0.0,184,2,0.0,0,0,0,2
CUS01877,1,48550.0,117,5,0.1667,1,1,1,1
CUS01878,3,75550.0,5,14,0.2,2,1,0,4
CUS01879,0,0.0,184,7,0.0,0,1,1,1
CUS01880,2,113000.0,40,2,0.6667,2,1,1,1
CUS01881,0,0.0,184,3,0.0,0,1,1,1
CUS01882,1,950.0,20,4,0.2,1,1,1,1
CUS01883,1,1950.0,151,10,0.0909,1,1,1,1
CUS01884,7,206050.0,43,11,0.5833,3,1,0,4
CUS01885,0,0.0,184,4,0.0,0,1,0,3
CUS01886,1,7350.0,20,1,0.5,1,0,0,2
CUS01887,1,3900.0,30,4,0.2,1,1,1,1
CUS01888,1,19450.0,106,8,0.1111,1,1,1,1
CUS01889,1,27200.0,118,10,0.0909,1,1,0,3
CUS01890,7,187500.0,29,5,1.1667,3,1,0,4
CUS01891,1,64300.0,14,9,0.1,1,1,1,1
CUS01892,1,92250.0,33,4,0.2,1,1,0,3
CUS01893,10,557700.0,14,10,0.9091,4,0,0,0
CUS01894,1,20800.0,90,3,0.25,1,1,0,3
CUS01895,1,1950.0,107,9,0.1,1,1,0,3
CUS01896,7,203000.0,24,5,1.1667,4,0,0,4
CUS01897,0,0.0,184,2,0.0,0,0,0,2
CUS01898,6,345550.0,57,10,0.5455,4,0,0,4
CUS01899,0,0.0,184,1,0.0,0,0,0,2
CUS01900,3,6850.0,51,2,1.0,1,0,0,2
CUS01901,0,0.0,184,6,0.0,0,1,0,3
CUS01902,3,41650.0,20,2,1.0,2,0,0,2
CUS01903,1,1600.0,51,8,0.1111,1,1,1,1
CUS01904,9,357450.0,4,6,1.2857,3,1,0,4
CUS01905,5,190350.0,12,6,0.7143,3,1,1,4
CUS01906,16,736850.0,13,8,1.7778,5,0,0,0
CUS01907,10,462350.0,24,9,1.0,3,1,1,4
CUS01908,13,458500.0,36,7,1.625,5,0,0,0
CUS01909,9,359250.0,2,15,0.5625,3,1,0,4
CUS01910,0,0.0,184,3,0.0,0,1,1,1
CUS01911,0,0.0,184,1,0.0,0,0,0,2
CUS01912,3,43850.0,8,11,0.25,2,1,1,1
CUS01913,1,24350.0,20,3,0.25,1,1,1,1
CUS01914,0,0.0,184,1,0.0,0,0,0,2
CUS01915,3,214900.0,28,9,0.3,2,1,0,4
CUS01916,10,194750.0,26,12,0.7692,4,0,0,4
CUS01917,1,400.0,54,5,0.1667,1,1,0,3
CUS01918,8,349850.0,51,11,0.6667,3,0,0,4
CUS01919,10,625900.0,9,11,0.8333,6,1,1,4
CUS01920,4,244050.0,38,10,0.3636,3,0,0,4
CUS01921,0,0.0,184,5,0.0,0,1,0,3
CUS01922,4,320300.0,105,6,0.5714,3,1,0,4
CUS01923,1,1200.0,150,6,0.1429,1,1,1,1
CUS01924,6,139750.0,42,8,0.6667,3,1,0,4
CUS01925,1,31600.0,79,3,0.25,1,0,0,2
CUS01926,1,44650.0,54,3,0.25,1,0,0,2
CUS01927,0,0.0,184,1,0.0,0,0,0,2
CUS01928,9,361250.0,1,5,1.5,4,0,0,0
CUS01929,0,0.0,184,2,0.0,0,0,0,2
CUS01930,7,468600.0,5,5,1.1667,3,1,0,4
CUS01931,6,149250.0,44,7,0.75,3,0,0,4
CUS01932,0,0.0,184,1,0.0,0,0,0,2
CUS01933,0,0.0,184,1,0.0,0,0,0,2
CUS01934,6,269850.0,25,7,0.75,4,1,0,4
CUS01935,15,490000.0,4,8,1.6667,4,0,0,0
CUS01936,1,800.0,1,10,0.0909,1,1,1,1
CUS01937,0,0.0,184,2,0.0,0,0,0,2
CUS01938,0,0.0,184,5,0.0,0,1,0,3
CUS01939,0,0.0,184,2,0.0,0,0,0,2
CUS01940,0,0.0,184,5,0.0,0,0,0,2
CUS01941,18,892800.0,12,4,3.6,4,0,0,0
CUS01942,1,134500.0,4,3,0.25,1,1,1,1
CUS01943,0,0.0,184,2,0.0,0,0,0,2
CUS01944,0,0.0,184,4,0.0,0,0,0,2
CUS01945,0,0.0,184,2,0.0,0,1,1,1
CUS01946,0,0.0,184,9,0.0,0,1,1,1
CUS01947,9,541600.0,17,8,1.0,4,1,0,4
CUS01948,3,99750.0,9,2,1.0,2,0,0,2
CUS01949,0,0.0,184,2,0.0,0,1,1,1
CUS01950,12,464050.0,19,12,0.9231,3,0,0,4
CUS01951,0,0.0,184,6,0.0,0,1,1,1
CUS01952,4,93550.0,38,11,0.3333,2,1,0,4
CUS01953,2,9750.0,24,4,0.4,1,0,0,2
CUS01954,0,0.0,184,6,0.0,0,1,1,1
CUS01955,0,0.0,184,1,0.0,0,0,0,2
CUS01956,1,16800.0,77,9,0.1,1,1,1,1
CUS01957,1,42600.0,76,8,0.1111,1,1,1,1
CUS01958,3,123500.0,19,11,0.25,2,0,0,4
CUS01959,1,200.0,122,10,0.0909,1,1,1,1
CUS01960,0,0.0,184,2,0.0,0,0,0,2
CUS01961,0,0.0,184,7,0.0,0,1,0,3
CUS01962,18,1033350.0,6,8,2.0,6,0,0,0
CUS01963,1,850.0,174,6,0.1429,1,1,1,1
CUS01964,0,0.0,184,5,0.0,0,1,0,3
CUS01965,0,0.0,184,9,0.0,0,1,1,1
CUS01966,0,0.0,184,4,0.0,0,1,1,1
CUS01967,0,0.0,184,2,0.0,0,0,0,2
CUS01968,0,0.0,184,1,0.0,0,0,0,2
CUS01969,0,0.0,184,1,0.0,0,0,0,2
CUS01970,1,1750.0,112,5,0.1667,1,1,1,1
CUS01971,0,0.0,184,2,0.0,0,0,0,2
CUS01972,0,0.0,184,10,0.0,0,1,1,1
CUS01973,2,77550.0,17,1,1.0,2,1,0,3
CUS01974,1,1800.0,112,8,0.1111,1,1,1,1
CUS01975,0,0.0,184,3,0.0,0,1,1,1
CUS01976,0,0.0,184,6,0.0,0,1,1,1
CUS01977,0,0.0,184,1,0.0,0,0,0,2
CUS01978,1,30600.0,142,6,0.1429,1,1,0,3
CUS01979,1,3550.0,35,3,0.25,1,0,0,2
CUS01980,15,525400.0,6,12,1.1538,4,0,0,0
CUS01981,1,1650.0,143,4,0.2,1,1,1,1
CUS01982,1,25900.0,95,10,0.0909,1,1,1,1
CUS01983,5,298100.0,1,11,0.4167,3,0,0,4
CUS01984,3,62800.0,75,8,0.3333,3,1,0,3
CUS01985,7,342950.0,25,8,0.7778,4,1,0,4
CUS01986,0,0.0,184,2,0.0,0,0,0,2
CUS01987,0,0.0,184,5,0.0,0,1,1,1
CUS01988,3,29100.0,67,4,0.6,2,1,0,3
CUS01989,2,95300.0,18,3,0.5,2,0,0,2
CUS01990,3,43550.0,37,3,0.75,3,1,0,3
CUS01991,1,350.0,105,8,0.1111,1,1,1,1
CUS01992,0,0.0,184,5,0.0,0,1,1,1
CUS01993,0,0.0,184,7,0.0,0,1,0,3
CUS01994,4,332700.0,46,15,0.25,2,1,0,4
CUS01995,0,0.0,184,1,0.0,0,0,0,2
CUS01996,1,38900.0,3,8,0.1111,1,1,1,1
CUS01997,5,34750.0,3,5,0.8333,2,0,0,4
CUS01998,0,0.0,184,7,0.0,0,1,1,1
CUS01999,0,0.0,184,3,0.0,0,1,1,1
CUS02000,9,394450.0,8,6,1.2857,4,0,0,0
CUS02001,6,140550.0,15,15,0.375,3,1,1,4
CUS02002,0,0.0,184,2,0.0,0,0,0,2
CUS02003,16,585650.0,11,4,3.2,4,0,0,0
CUS02004,3,7550.0,2,12,0.2308,2,1,0,4
CUS02005,1,13750.0,66,7,0.125,1,1,0,3
CUS02006,0,0.0,184,3,0.0,0,0,0,2
CUS02007,4,155000.0,13,12,0.3077,4,0,0,4
CUS02008,10,398100.0,16,5,1.6667,4,0,0,0
CUS02009,0,0.0,184,7,0.0,0,1,0,3
CUS02010,0,0.0,184,2,0.0,0,0,0,2
CUS02011,0,0.0,184,7,0.0,0,1,0,3
CUS02012,1,37650.0,175,7,0.125,1,1,0,3
CUS02013,0,0.0,184,3,0.0,0,1,0,3
CUS02014,6,174300.0,12,7,0.75,3,0,0,4
CUS02015,1,80050.0,88,7,0.125,1,1,0,3
CUS02016,12,351100.0,26,5,2.0,4,0,0,0
CUS02017,0,0.0,184,4,0.0,0,0,0,2
CUS02018,8,167400.0,9,9,0.8,3,0,0,4
CUS02019,3,224550.0,86,14,0.2,2,1,0,4
CUS02020,0,0.0,184,2,0.0,0,0,0,2
CUS02021,0,0.0,184,1,0.0,0,0,0,2
CUS02022,3,56450.0,53,14,0.2,3,1,0,4
CUS02023,3,89000.0,12,9,0.3,2,1,0,4
CUS02024,1,350.0,15,5,0.1667,1,1,1,1
CUS02025,1,1150.0,161,5,0.1667,1,1,0,3
CUS02026,4,259200.0,73,11,0.3333,4,1,0,4
CUS02027,0,0.0,184,1,0.0,0,0,0,2
CUS02028,5,404200.0,29,9,0.5,4,0,0,4
CUS02029,7,246350.0,7,7,0.875,6,0,0,4
CUS02030,2,8200.0,4,2,0.6667,2,0,0,2
CUS02031,9,339600.0,13,12,0.6923,3,1,0,4
CUS02032,8,210500.0,31,11,0.6667,3,1,0,4
CUS02033,0,0.0,184,4,0.0,0,1,1,1
CUS02034,0,0.0,184,4,0.0,0,1,1,1
CUS02035,1,7550.0,125,2,0.3333,1,0,0,2
CUS02036,0,0.0,184,2,0.0,0,0,0,2
CUS02037,0,0.0,184,1,0.0,0,0,0,2
CUS02038,1,50350.0,152,6,0.1429,1,1,1,1
CUS02039,1,1200.0,145,10,0.0909,1,1,1,1
CUS02040,6,192200.0,29,15,0.375,4,1,0,4
CUS02041,0,0.0,184,5,0.0,0,1,0,3
CUS02042,10,323950.0,5,12,0.7692,3,1,0,4
CUS02043,10,544900.0,29,7,1.25,3,0,0,0
CUS02044,5,201050.0,117,11,0.4167,4,1,1,4
CUS02045,2,94050.0,62,5,0.3333,2,0,0,2
CUS02046,4,133350.0,24,9,0.4,3,1,1,4
CUS02047,1,650.0,80,10,0.0909,1,1,1,1
CUS02048,17,717350.0,5,6,2.4286,4,0,0,0
CUS02049,1,128950.0,44,7,0.125,1,1,1,1
CUS02050,0,0.0,184,2,0.0,0,0,0,2
CUS02051,0,0.0,184,2,0.0,0,0,0,2
CUS02052,0,0.0,184,2,0.0,0,0,0,2
CUS02053,14,560900.0,18,5,2.3333,4,0,0,0
CUS02054,2,2150.0,95,1,1.0,1,0,0,2
CUS02055,13,726450.0,13,8,1.4444,6,0,0,0
CUS02056,15,839550.0,5,10,1.3636,6,0,0,0
CUS02057,1,19950.0,84,8,0.1111,1,1,1,1
CUS02058,0,0.0,184,10,0.0,0,1,1,1
CUS02059,1,96300.0,154,6,0.1429,1,1,0,3
CUS02060,0,0.0,184,2,0.0,0,1,0,3
CUS02061,0,0.0,184,9,0.0,0,1,1,1
CUS02062,0,0.0,184,2,0.0,0,0,0,2
CUS02063,2,146300.0,2,5,0.3333,2,0,0,2
CUS02064,7,270350.0,21,7,0.875,4,0,0,4
CUS02065,1,2050.0,7,5,0.1667,1,1,1,1
CUS02066,0,0.0,184,6,0.0,0,1,0,3
CUS02067,0,0.0,184,3,0.0,0,0,0,2
CUS02068,1,900.0,139,2,0.3333,1,0,0,2
CUS02069,1,1850.0,75,7,0.125,1,1,1,1
CUS02070,0,0.0,184,8,0.0,0,1,1,1
CUS02071,3,180650.0,47,2,1.0,2,1,1,1
CUS02072,1,700.0,10,4,0.2,1,1,1,1
CUS02073,0,0.0,184,5,0.0,0,1,1,1
CUS02074,9,124450.0,74,6,1.2857,3,1,0,4
CUS02075,7,252250.0,86,12,0.5385,4,0,0,4
CUS02076,0,0.0,184,5,0.0,0,1,1,1
CUS02077,3,23200.0,17,1,1.5,2,0,0,2
CUS02078,1,13750.0,107,10,0.0909,1,1,1,1
CUS02079,0,0.0,184,3,0.0,0,1,0,3
CUS02080,0,0.0,184,3,0.0,0,1,0,3
CUS02081,0,0.0,184,8,0.0,0,1,0,3
CUS02082,2,68950.0,104,3,0.5,2,0,0,2
CUS02083,2,71700.0,45,3,0.5,1,0,0,2
CUS02084,0,0.0,184,7,0.0,0,0,0,2
CUS02085,17,847600.0,1,5,2.8333,5,0,0,0
CUS02086,1,17600.0,34,9,0.1,1,1,1,1
CUS02087,1,35100.0,162,5,0.1667,1,0,0,2
CUS02088,0,0.0,184,3,0.0,0,1,0,3
CUS02089,0,0.0,184,1,0.0,0,0,0,2
CUS02090,1,1100.0,112,3,0.25,1,1,0,3
CUS02091,10,481900.0,4,15,0.625,6,1,1,4
CUS02092,0,0.0,184,2,0.0,0,0,0,2
CUS02093,0,0.0,184,3,0.0,0,0,0,2
CUS02094,13,300750.0,15,8,1.4444,4,1,0,4
CUS02095,5,115000.0,38,12,0.3846,3,1,0,4
CUS02096,18,659400.0,1,11,1.5,4,1,0,0
CUS02097,1,136300.0,173,1,0.5,1,0,0,2
CUS02098,1,142150.0,39,10,0.0909,1,1,0,3
CUS02099,3,18950.0,19,4,0.6,3,0,0,2
CUS02100,1,1150.0,88,9,0.1,1,1,0,3
CUS02101,0,0.0,184,1,0.0,0,0,0,2
CUS02102,4,233350.0,10,7,0.5,3,1,0,4
CUS02103,0,0.0,184,8,0.0,0,1,0,3
CUS02104,0,0.0,184,5,0.0,0,0,0,2
CUS02105,7,147800.0,7,5,1.1667,3,0,0,4
CUS02106,1,1900.0,147,9,0.1,1,1,1,1
CUS02107,1,103550.0,40,4,0.2,1,1,0,3
CUS02108,5,261600.0,11,14,0.3333,2,1,0,4
CUS02109,2,21600.0,161,5,0.3333,2,1,0,3
CUS02110,0,0.0,184,8,0.0,0,1,1,1
CUS02111,10,556150.0,23,12,0.7692,4,0,0,4
CUS02112,2,13350.0,71,3,0.5,2,0,0,2
CUS02113,0,0.0,184,10,0.0,0,1,1,1
CUS02114,1,1450.0,183,4,0.2,1,1,1,1
CUS02115,1,71450.0,127,3,0.25,1,1,1,1
CUS02116,0,0.0,184,1,0.0,0,0,0,2
CUS02117,0,0.0,184,7,0.0,0,1,0,3
CUS02118,1,7300.0,57,1,0.5,1,0,0,2
CUS02119,1,2050.0,151,5,0.1667,1,0,0,2
CUS02120,1,1250.0,117,9,0.1,1,1,1,1
CUS02121,1,3500.0,52,3,0.25,1,1,1,1
CUS02122,4,157750.0,8,13,0.2857,3,1,0,4
CUS02123,0,0.0,184,9,0.0,0,1,1,1
CUS02124,0,0.0,184,5,0.0,0,0,0,2
CUS02125,0,0.0,184,4,0.0,0,1,1,1
CUS02126,1,18050.0,100,7,0.125,1,1,1,1
CUS02127,0,0.0,184,1,0.0,0,0,0,2
CUS02128,0,0.0,184,2,0.0,0,0,0,2
CUS02129,0,0.0,184,8,0.0,0,1,1,1
CUS02130,5,163250.0,25,7,0.625,3,0,0,4
CUS02131,1,119950.0,95,2,0.3333,1,1,0,3
CUS02132,5,89600.0,15,8,0.5556,2,0,0,4
CUS02133,1,22600.0,40,3,0.25,1,0,0,2
CUS02134,0,0.0,184,4,0.0,0,0,0,2
CUS02135,1,91350.0,43,7,0.125,1,1,0,3
CUS02136,2,71600.0,69,2,0.6667,2,0,0,2
CUS02137,4,40450.0,2,8,0.4444,2,0,0,4
CUS02138,1,700.0,101,6,0.1429,1,1,1,1
CUS02139,1,1650.0,34,10,0.0909,1,1,1,1
CUS02140,0,0.0,184,8,0.0,0,1,0,3
CUS02141,17,301300.0,13,12,1.3077,4,0,0,0
CUS02142,3,63850.0,8,4,0.6,3,1,1,1
CUS02143,1,45100.0,159,3,0.25,1,1,1,1
CUS02144,1,1950.0,134,5,0.1667,1,1,0,3
CUS02145,1,96450.0,48,9,0.1,1,1,1,1
CUS02146,7,230650.0,22,15,0.4375,3,0,0,4
CUS02147,1,2350.0,127,7,0.125,1,1,1,1
CUS02148,5,257100.0,9,5,0.8333,4,0,0,4
CUS02149,3,110500.0,9,3,0.75,3,0,0,2
CUS02150,5,162300.0,22,5,0.8333,3,1,0,4
CUS02151,9,288200.0,6,10,0.8182,4,0,0,4
CUS02152,0,0.0,184,1,0.0,0,0,0,2
CUS02153,3,127950.0,81,12,0.2308,3,1,0,4
CUS02154,0,0.0,184,1,0.0,0,0,0,2
CUS02155,9,452900.0,6,11,0.75,4,0,0,4
CUS02156,17,835500.0,7,5,2.8333,6,0,0,0
CUS02157,2,3100.0,73,1,1.0,1,0,0,2
CUS02158,1,46200.0,22,9,0.1,1,1,1,1
CUS02159,0,0.0,184,1,0.0,0,0,0,2
CUS02160,4,6000.0,18,14,0.2667,1,0,0,4
CUS02161,3,47450.0,147,1,1.5,2,0,0,2
CUS02162,0,0.0,184,6,0.0,0,1,1,1
CUS02163,2,14100.0,108,4,0.4,2,0,0,2
CUS02164,5,146750.0,14,6,0.7143,3,1,0,4
CUS02165,1,35400.0,73,8,0.1111,1,1,1,1
CUS02166,0,0.0,184,9,0.0,0,1,1,1
CUS02167,0,0.0,184,5,0.0,0,0,0,2
CUS02168,0,0.0,184,4,0.0,0,1,0,3
CUS02169,1,37650.0,148,8,0.1111,1,0,0,2
CUS02170,0,0.0,184,9,0.0,0,1,0,3
CUS02171,9,292050.0,19,9,0.9,5,1,0,4
CUS02172,2,46100.0,59,3,0.5,2,0,0,2
CUS02173,5,168500.0,17,10,0.4545,4,1,1,4
CUS02174,0,0.0,184,6,0.0,0,1,1,1
CUS02175,10,382600.0,11,5,1.6667,5,0,0,0
CUS02176,1,79800.0,70,5,0.1667,1,1,0,3
CUS02177,10,654550.0,15,12,0.7692,5,0,0,0
CUS02178,0,0.0,184,5,0.0,0,1,1,1
CUS02179,0,0.0,184,10,0.0,0,1,1,1
CUS02180,2,1800.0,4,4,0.4,1,0,0,2
CUS02181,0,0.0,184,3,0.0,0,1,1,1
CUS02182,1,1500.0,26,8,0.1111,1,1,0,3
CUS02183,10,407050.0,13,7,1.25,4,0,0,0
CUS02184,0,0.0,184,9,0.0,0,1,0,3
CUS02185,0,0.0,184,2,0.0,0,0,0,2
CUS02186,1,21150.0,99,1,0.5,1,1,0,3
CUS02187,4,143150.0,72,7,0.5,3,1,0,4
CUS02188,0,0.0,184,2,0.0,0,1,0,3
CUS02189,3,43000.0,11,2,1.0,2,0,0,2
CUS02190,3,24400.0,70,14,0.2,3,0,0,4
CUS02191,0,0.0,184,8,0.0,0,1,0,3
CUS02192,0,0.0,184,2,0.0,0,0,0,2
