loan_id,customer_id,loan_taken,loan_amount,loan_defaulted
LON03582,CUS03582,Yes,20000.0,Yes
LON03583,CUS03583,Yes,20000.0,No
LON03584,CUS03584,Yes,30000.0,Yes
LON03585,CUS03585,Yes,10000.0,Yes
LON03586,CUS03586,Yes,20000.0,Yes
LON03587,CUS03587,No,,
LON03588,CUS03588,Yes,10000.0,No
LON03589,CUS03589,No,,
LON03590,CUS03590,No,,
LON03591,CUS03591,Yes,40000.0,No
LON03592,CUS03592,Yes,20000.0,Yes
LON03593,CUS03593,Yes,10000.0,No
LON03594,CUS03594,No,,
LON03595,CUS03595,Yes,10000.0,Yes
LON03596,CUS03596,Yes,20000.0,No
LON03597,CUS03597,No,,
LON03598,CUS03598,Yes,10000.0,No
LON03599,CUS03599,No,,
LON03600,CUS03600,Yes,10000.0,No
LON03601,CUS03601,Yes,10000.0,No
LON03602,CUS03602,No,,
LON03603,CUS03603,Yes,40000.0,Yes
LON03604,CUS03604,Yes,20000.0,Yes
LON03605,CUS03605,No,,
LON03606,CUS03606,Yes,10000.0,No
LON03607,CUS03607,Yes,40000.0,Yes
LON03608,CUS03608,Yes,20000.0,Yes
LON03609,CUS03609,No,,
LON03610,CUS03610,Yes,10000.0,No
LON03611,CUS03611,No,,
LON03612,CUS03612,No,,
LON03613,CUS03613,Yes,20000.0,No
LON03614,CUS03614,No,,
LON03615,CUS03615,Yes,20000.0,No
LON03616,CUS03616,Yes,20000.0,Yes
LON03617,CUS03617,No,,
LON03618,CUS03618,No,,
LON03619,CUS03619,No,,
LON03620,CUS03620,Yes,10000.0,No
LON03621,CUS03621,Yes,20000.0,No
LON03622,CUS03622,Yes,20000.0,Yes
LON03623,CUS03623,Yes,30000.0,No
LON03624,CUS03624,Yes,20000.0,Yes
LON03625,CUS03625,Yes,20000.0,Yes
LON03626,CUS03626,No,,
LON03627,CUS03627,Yes,40000.0,No
LON03628,CUS03628,No,,
LON03629,CUS03629,No,,
LON03630,CUS03630,No,,
LON03631,CUS03631,Yes,40000.0,No
LON03632,CUS03632,No,,
LON03633,CUS03633,No,,
LON03634,CUS03634,Yes,10000.0,No
LON03635,CUS03635,Yes,10000.0,No
LON03636,CUS03636,Yes,40000.0,No
LON03637,CUS03637,No,,
LON03638,CUS03638,Yes,10000.0,No
LON03639,CUS03639,Yes,40000.0,Yes
LON03640,CUS03640,Yes,30000.0,No
LON03641,CUS03641,Yes,10000.0,No
LON03642,CUS03642,No,,
LON03643,CUS03643,Yes,40000.0,Yes
LON03644,CUS03644,No,,
LON03645,CUS03645,Yes,40000.0,Yes
LON03646,CUS03646,No,,
LON03647,CUS03647,No,,
LON03648,CUS03648,No,,
LON03649,CUS03649,No,,
LON03650,CUS03650,Yes,20000.0,No
LON03651,CUS03651,Yes,40000.0,No
LON03652,CUS03652,Yes,10000.0,Yes
LON03653,CUS03653,No,,
LON03654,CUS03654,No,,
LON03655,CUS03655,No,,
LON03656,CUS03656,No,,
LON03657,CUS03657,No,,
LON03658,CUS03658,No,,
LON03659,CUS03659,Yes,40000.0,No
LON03660,CUS03660,Yes,20000.0,No
LON03661,CUS03661,No,,
LON03662,CUS03662,Yes,20000.0,No
LON03663,CUS03663,No,,
LON03664,CUS03664,No,,
LON03665,CUS03665,Yes,20000.0,No
LON03666,CUS03666,Yes,20000.0,No
LON03667,CUS03667,Yes,10000.0,No
LON03668,CUS03668,Yes,10000.0,Yes
LON03669,CUS03669,No,,
LON03670,CUS03670,Yes,20000.0,No
LON03671,CUS03671,Yes,20000.0,Yes
LON03672,CUS03672,Yes,30000.0,Yes
LON03673,CUS03673,Yes,40000.0,No
LON03674,CUS03674,No,,
LON03675,CUS03675,Yes,20000.0,No
LON03676,CUS03676,No,,
LON03677,CUS03677,Yes,40000.0,No
LON03678,CUS03678,Yes,30000.0,No
LON03679,CUS03679,Yes,30000.0,Yes
LON03680,CUS03680,Yes,20000.0,No
LON03681,CUS03681,No,,
LON03682,CUS03682,Yes,20000.0,Yes
LON03683,CUS03683,No,,
LON03684,CUS03684,No,,
LON03685,CUS03685,No,,
LON03686,CUS03686,Yes,20000.0,Yes
LON03687,CUS03687,Yes,10000.0,No
LON03688,CUS03688,No,,
LON03689,CUS03689,Yes,20000.0,No
LON03690,CUS03690,Yes,40000.0,No
LON03691,CUS03691,Yes,40000.0,Yes
LON03692,CUS03692,No,,
LON03693,CUS03693,Yes,20000.0,Yes
LON03694,CUS03694,No,,
LON03695,CUS03695,No,,
LON03696,CUS03696,Yes,30000.0,No
LON03697,CUS03697,No,,
LON03698,CUS03698,Yes,20000.0,No
LON03699,CUS03699,Yes,20000.0,Yes
LON03700,CUS03700,No,,
LON03701,CUS03701,Yes,30000.0,No
LON03702,CUS03702,Yes,40000.0,Yes
LON03703,CUS03703,No,,
LON03704,CUS03704,No,,
LON03705,CUS03705,Yes,20000.0,Yes
LON03706,CUS03706,No,,
LON03707,CUS03707,No,,
LON03708,CUS03708,Yes,20000.0,No
LON03709,CUS03709,Yes,20000.0,Yes
LON03710,CUS03710,Yes,20000.0,Yes
LON03711,CUS03711,No,,
LON03712,CUS03712,Yes,30000.0,No
LON03713,CUS03713,Yes,10000.0,Yes
LON03714,CUS03714,Yes,10000.0,No
LON03715,CUS03715,No,,
LON03716,CUS03716,No,,
LON03717,CUS03717,No,,
LON03718,CUS03718,No,,
LON03719,CUS03719,No,,
LON03720,CUS03720,No,,
LON03721,CUS03721,Yes,30000.0,No
LON03722,CUS03722,Yes,10000.0,Yes
LON03723,CUS03723,Yes,30000.0,Yes
LON03724,CUS03724,Yes,40000.0,No
LON03725,CUS03725,No,,
LON03726,CUS03726,No,,
LON03727,CUS03727,No,,
LON03728,CUS03728,Yes,40000.0,Yes
LON03729,CUS03729,No,,
LON03730,CUS03730,Yes,30000.0,Yes
LON03731,CUS03731,No,,
LON03732,CUS03732,No,,
LON03733,CUS03733,Yes,10000.0,No
LON03734,CUS03734,No,,
LON03735,CUS03735,No,,
LON03736,CUS03736,Yes,10000.0,No
LON03737,CUS03737,No,,
LON03738,CUS03738,Yes,40000.0,No
LON03739,CUS03739,Yes,20000.0,Yes
LON03740,CUS03740,Yes,20000.0,Yes
LON03741,CUS03741,Yes,20000.0,Yes
LON03742,CUS03742,Yes,20000.0,Yes
LON03743,CUS03743,No,,
LON03744,CUS03744,Yes,10000.0,Yes
LON03745,CUS03745,No,,
LON03746,CUS03746,Yes,20000.0,Yes
LON03747,CUS03747,Yes,20000.0,No
LON03748,CUS03748,Yes,20000.0,Yes
LON03749,CUS03749,Yes,30000.0,No
LON03750,CUS03750,No,,
LON03751,CUS03751,Yes,30000.0,Yes
LON03752,CUS03752,No,,
LON03753,CUS03753,Yes,20000.0,Yes
LON03754,CUS03754,Yes,20000.0,Yes
LON03755,CUS03755,Yes,20000.0,No
LON03756,CUS03756,No,,
LON03757,CUS03757,Yes,20000.0,Yes
LON03758,CUS03758,No,,
LON03759,CUS03759,No,,
LON03760,CUS03760,Yes,20000.0,No
LON03761,CUS03761,Yes,20000.0,No
LON03762,CUS03762,Yes,30000.0,Yes
LON03763,CUS03763,Yes,20000.0,Yes
LON03764,CUS03764,Yes,20000.0,Yes
LON03765,CUS03765,Yes,20000.0,No
LON03766,CUS03766,No,,
LON03767,CUS03767,No,,
LON03768,CUS03768,Yes,40000.0,No
LON03769,CUS03769,No,,
LON03770,CUS03770,Yes,10000.0,No
LON03771,CUS03771,Yes,10000.0,No
LON03772,CUS03772,Yes,20000.0,No
LON03773,CUS03773,Yes,20000.0,Yes
LON03774,CUS03774,Yes,20000.0,Yes
LON03775,CUS03775,No,,
LON03776,CUS03776,Yes,20000.0,Yes
LON03777,CUS03777,No,,
LON03778,CUS03778,Yes,20000.0,Yes
LON03779,CUS03779,No,,
LON03780,CUS03780,No,,
LON03781,CUS03781,No,,
LON03782,CUS03782,Yes,10000.0,No
LON03783,CUS03783,No,,
LON03784,CUS03784,No,,
LON03785,CUS03785,Yes,20000.0,Yes
LON03786,CUS03786,Yes,20000.0,No
LON03787,CUS03787,Yes,10000.0,No
LON03788,CUS03788,Yes,10000.0,Yes
LON03789,CUS03789,Yes,40000.0,Yes
LON03790,CUS03790,No,,
LON03791,CUS03791,Yes,20000.0,No
LON03792,CUS03792,No,,
LON03793,CUS03793,No,,
LON03794,CUS03794,No,,
LON03795,CUS03795,Yes,30000.0,Yes
LON03796,CUS03796,Yes,10000.0,Yes
LON03797,CUS03797,Yes,30000.0,Yes
LON03798,CUS03798,No,,
LON03799,CUS03799,Yes,40000.0,No
LON03800,CUS03800,No,,
LON03801,CUS03801,No,,
LON03802,CUS03802,Yes,20000.0,No
LON03803,CUS03803,Yes,30000.0,No
LON03804,CUS03804,No,,
LON03805,CUS03805,No,,
LON03806,CUS03806,Yes,10000.0,No
LON03807,CUS03807,Yes,10000.0,Yes
LON03808,CUS03808,No,,
LON03809,CUS03809,Yes,40000.0,No
LON03810,CUS03810,No,,
LON03811,CUS03811,Yes,40000.0,No
LON03812,CUS03812,Yes,30000.0,No
LON03813,CUS03813,Yes,20000.0,No
LON03814,CUS03814,No,,
LON03815,CUS03815,Yes,20000.0,Yes
LON03816,CUS03816,Yes,20000.0,Yes
LON03817,CUS03817,Yes,10000.0,Yes
LON03818,CUS03818,No,,
LON03819,CUS03819,No,,
LON03820,CUS03820,Yes,10000.0,Yes
LON03821,CUS03821,No,,
LON03822,CUS03822,No,,
LON03823,CUS03823,No,,
LON03824,CUS03824,Yes,10000.0,Yes
LON03825,CUS03825,No,,
LON03826,CUS03826,No,,
LON03827,CUS03827,No,,
LON03828,CUS03828,No,,
LON03829,CUS03829,No,,
LON03830,CUS03830,Yes,50000.0,No
LON03831,CUS03831,No,,
LON03832,CUS03832,No,,
LON03833,CUS03833,No,,
LON03834,CUS03834,No,,
LON03835,CUS03835,No,,
LON03836,CUS03836,Yes,20000.0,Yes
LON03837,CUS03837,Yes,40000.0,Yes
LON03838,CUS03838,Yes,40000.0,Yes
LON03839,CUS03839,No,,
LON03840,CUS03840,Yes,20000.0,No
LON03841,CUS03841,Yes,30000.0,No
LON03842,CUS03842,Yes,20000.0,No
LON03843,CUS03843,Yes,30000.0,Yes
LON03844,CUS03844,No,,
LON03845,CUS03845,Yes,10000.0,No
LON03846,CUS03846,No,,
LON03847,CUS03847,Yes,10000.0,Yes
LON03848,CUS03848,Yes,20000.0,No
LON03849,CUS03849,No,,
LON03850,CUS03850,Yes,10000.0,No
LON03851,CUS03851,Yes,20000.0,No
LON03852,CUS03852,Yes,20000.0,Yes
LON03853,CUS03853,Yes,20000.0,No
LON03854,CUS03854,No,,
LON03855,CUS03855,Yes,10000.0,No
LON03856,CUS03856,Yes,30000.0,No
LON03857,CUS03857,Yes,10000.0,Yes
LON03858,CUS03858,Yes,20000.0,Yes
LON03859,CUS03859,No,,
LON03860,CUS03860,No,,
LON03861,CUS03861,Yes,20000.0,No
LON03862,CUS03862,No,,
LON03863,CUS03863,Yes,20000.0,No
LON03864,CUS03864,No,,
LON03865,CUS03865,Yes,10000.0,Yes
LON03866,CUS03866,Yes,10000.0,Yes
LON03867,CUS03867,Yes,20000.0,No
LON03868,CUS03868,Yes,10000.0,No
LON03869,CUS03869,No,,
LON03870,CUS03870,Yes,30000.0,Yes
LON03871,CUS03871,No,,
LON03872,CUS03872,No,,
LON03873,CUS03873,No,,
LON03874,CUS03874,Yes,20000.0,No
LON03875,CUS03875,Yes,10000.0,Yes
LON03876,CUS03876,Yes,10000.0,No
LON03877,CUS03877,No,,
LON03878,CUS03878,Yes,10000.0,Yes
LON03879,CUS03879,Yes,10000.0,No
LON03880,CUS03880,Yes,20000.0,No
LON03881,CUS03881,Yes,10000.0,No
LON03882,CUS03882,No,,
LON03883,CUS03883,No,,
LON03884,CUS03884,No,,
LON03885,CUS03885,Yes,10000.0,Yes
LON03886,CUS03886,Yes,10000.0,Yes
LON03887,CUS03887,Yes,10000.0,Yes
LON03888,CUS03888,Yes,30000.0,Yes
LON03889,CUS03889,No,,
LON03890,CUS03890,Yes,40000.0,No
LON03891,CUS03891,Yes,20000.0,Yes
LON03892,CUS03892,Yes,40000.0,Yes
LON03893,CUS03893,No,,
LON03894,CUS03894,Yes,10000.0,Yes
LON03895,CUS03895,Yes,10000.0,No
LON03896,CUS03896,No,,
LON03897,CUS03897,No,,
LON03898,CUS03898,No,,
LON03899,CUS03899,Yes,20000.0,No
LON03900,CUS03900,No,,
LON03901,CUS03901,Yes,50000.0,No
LON03902,CUS03902,Yes,10000.0,Yes
LON03903,CUS03903,No,,
LON03904,CUS03904,Yes,20000.0,Yes
LON03905,CUS03905,Yes,10000.0,No
LON03906,CUS03906,No,,
LON03907,CUS03907,Yes,20000.0,No
LON03908,CUS03908,Yes,30000.0,No
LON03909,CUS03909,No,,
LON03910,CUS03910,No,,
LON03911,CUS03911,Yes,40000.0,No
LON03912,CUS03912,Yes,20000.0,No
LON03913,CUS03913,No,,
LON03914,CUS03914,Yes,20000.0,No
LON03915,CUS03915,No,,
LON03916,CUS03916,Yes,10000.0,No
LON03917,CUS03917,Yes,20000.0,No
LON03918,CUS03918,No,,
LON03919,CUS03919,Yes,10000.0,No
LON03920,CUS03920,Yes,40000.0,Yes
LON03921,CUS03921,Yes,10000.0,Yes
LON03922,CUS03922,No,,
LON03923,CUS03923,Yes,10000.0,No
LON03924,CUS03924,No,,
LON03925,CUS03925,Yes,30000.0,No
LON03926,CUS03926,Yes,20000.0,Yes
LON03927,CUS03927,No,,
LON03928,CUS03928,No,,
LON03929,CUS03929,Yes,10000.0,No
LON03930,CUS03930,No,,
LON03931,CUS03931,Yes,20000.0,No
LON03932,CUS03932,No,,
LON03933,CUS03933,No,,
LON03934,CUS03934,Yes,40000.0,No
LON03935,CUS03935,Yes,40000.0,Yes
LON03936,CUS03936,Yes,20000.0,No
LON03937,CUS03937,No,,
LON03938,CUS03938,Yes,10000.0,Yes
LON03939,CUS03939,Yes,40000.0,No
LON03940,CUS03940,No,,
LON03941,CUS03941,No,,
LON03942,CUS03942,No,,
LON03943,CUS03943,Yes,20000.0,No
LON03944,CUS03944,Yes,20000.0,Yes
LON03945,CUS03945,No,,
LON03946,CUS03946,Yes,20000.0,Yes
LON03947,CUS03947,No,,
LON03948,CUS03948,No,,
LON03949,CUS03949,Yes,10000.0,No
LON03950,CUS03950,Yes,20000.0,Yes
LON03951,CUS03951,No,,
LON03952,CUS03952,Yes,10000.0,No
LON03953,CUS03953,Yes,10000.0,No
LON03954,CUS03954,No,,
LON03955,CUS03955,No,,
LON03956,CUS03956,Yes,10000.0,No
LON03957,CUS03957,No,,
LON03958,CUS03958,Yes,30000.0,Yes
LON03959,CUS03959,Yes,20000.0,Yes
LON03960,CUS03960,Yes,20000.0,Yes
LON03961,CUS03961,No,,
LON03962,CUS03962,No,,
LON03963,CUS03963,Yes,10000.0,Yes
LON03964,CUS03964,Yes,20000.0,No
LON03965,CUS03965,Yes,10000.0,No
LON03966,CUS03966,Yes,10000.0,Yes
LON03967,CUS03967,Yes,10000.0,No
LON03968,CUS03968,No,,
LON03969,CUS03969,Yes,30000.0,No
LON03970,CUS03970,No,,
LON03971,CUS03971,Yes,10000.0,No
LON03972,CUS03972,No,,
LON03973,CUS03973,No,,
LON03974,CUS03974,No,,
LON03975,CUS03975,Yes,10000.0,No
LON03976,CUS03976,Yes,20000.0,No
LON03977,CUS03977,No,,
LON03978,CUS03978,Yes,20000.0,Yes
LON03979,CUS03979,Yes,10000.0,Yes
LON03980,CUS03980,Yes,10000.0,Yes
LON03981,CUS03981,Yes,20000.0,Yes
LON03982,CUS03982,No,,
LON03983,CUS03983,Yes,40000.0,No
LON03984,CUS03984,Yes,20000.0,No
LON03985,CUS03985,Yes,30000.0,Yes
LON03986,CUS03986,No,,
LON03987,CUS03987,No,,
LON03988,CUS03988,No,,
LON03989,CUS03989,No,,
LON03990,CUS03990,Yes,20000.0,Yes
LON03991,CUS03991,No,,
LON03992,CUS03992,No,,
LON03993,CUS03993,No,,
LON03994,CUS03994,No,,
LON03995,CUS03995,No,,
LON03996,CUS03996,Yes,10000.0,Yes
LON03997,CUS03997,No,,
LON03998,CUS03998,Yes,10000.0,Yes
LON03999,CUS03999,No,,
LON04000,CUS04000,Yes,30000.0,No
LON04001,CUS04001,Yes,10000.0,Yes
LON04002,CUS04002,No,,
LON04003,CUS04003,No,,
LON04004,CUS04004,No,,
LON04005,CUS04005,No,,
LON04006,CUS04006,Yes,40000.0,Yes
LON04007,CUS04007,Yes,20000.0,Yes
LON04008,CUS04008,No,,
LON04009,CUS04009,No,,
LON04010,CUS04010,Yes,20000.0,Yes
LON04011,CUS04011,Yes,30000.0,Yes
LON04012,CUS04012,Yes,10000.0,Yes
LON04013,CUS04013,No,,
LON04014,CUS04014,Yes,10000.0,Yes
LON04015,CUS04015,Yes,20000.0,No
LON04016,CUS04016,Yes,30000.0,Yes
LON04017,CUS04017,Yes,30000.0,No
LON04018,CUS04018,Yes,20000.0,No
LON04019,CUS04019,Yes,20000.0,No
LON04020,CUS04020,No,,
LON04021,CUS04021,Yes,40000.0,No
LON04022,CUS04022,Yes,40000.0,No
LON04023,CUS04023,No,,
LON04024,CUS04024,No,,
LON04025,CUS04025,Yes,20000.0,No
LON04026,CUS04026,No,,
LON04027,CUS04027,Yes,40000.0,No
LON04028,CUS04028,Yes,40000.0,No
LON04029,CUS04029,No,,
LON04030,CUS04030,No,,
LON04031,CUS04031,No,,
LON04032,CUS04032,Yes,30000.0,No
LON04033,CUS04033,Yes,10000.0,No
LON04034,CUS04034,Yes,20000.0,Yes
LON04035,CUS04035,No,,
LON04036,CUS04036,Yes,40000.0,No
LON04037,CUS04037,Yes,10000.0,Yes
LON04038,CUS04038,Yes,40000.0,No
LON04039,CUS04039,No,,
LON04040,CUS04040,No,,
LON04041,CUS04041,Yes,10000.0,Yes
LON04042,CUS04042,No,,
LON04043,CUS04043,Yes,20000.0,Yes
LON04044,CUS04044,No,,
LON04045,CUS04045,Yes,20000.0,Yes
LON04046,CUS04046,Yes,10000.0,No
LON04047,CUS04047,No,,
LON04048,CUS04048,Yes,20000.0,No
LON04049,CUS04049,Yes,10000.0,Yes
LON04050,CUS04050,Yes,30000.0,No
LON04051,CUS04051,No,,
LON04052,CUS04052,No,,
LON04053,CUS04053,Yes,10000.0,No
LON04054,CUS04054,No,,
LON04055,CUS04055,No,,
LON04056,CUS04056,Yes,20000.0,No
LON04057,CUS04057,No,,
LON04058,CUS04058,Yes,10000.0,No
LON04059,CUS04059,Yes,10000.0,No
LON04060,CUS04060,No,,
LON04061,CUS04061,Yes,20000.0,No
LON04062,CUS04062,No,,
LON04063,CUS04063,Yes,30000.0,Yes
LON04064,CUS04064,Yes,10000.0,No
LON04065,CUS04065,Yes,10000.0,No
LON04066,CUS04066,No,,
LON04067,CUS04067,No,,
LON04068,CUS04068,No,,
LON04069,CUS04069,No,,
LON04070,CUS04070,Yes,10000.0,Yes
LON04071,CUS04071,Yes,40000.0,Yes
LON04072,CUS04072,Yes,20000.0,No
LON04073,CUS04073,Yes,20000.0,Yes
LON04074,CUS04074,No,,
LON04075,CUS04075,No,,
LON04076,CUS04076,No,,
LON04077,CUS04077,No,,
LON04078,CUS04078,No,,
LON04079,CUS04079,No,,
LON04080,CUS04080,No,,
LON04081,CUS04081,Yes,20000.0,Yes
LON04082,CUS04082,No,,
LON04083,CUS04083,Yes,10000.0,Yes
LON04084,CUS04084,Yes,10000.0,No
LON04085,CUS04085,No,,
LON04086,CUS04086,No,,
LON04087,CUS04087,Yes,20000.0,No
LON04088,CUS04088,No,,
LON04089,CUS04089,Yes,20000.0,No
LON04090,CUS04090,Yes,10000.0,No
LON04091,CUS04091,Yes,10000.0,No
LON04092,CUS04092,No,,
LON04093,CUS04093,Yes,40000.0,No
LON04094,CUS04094,Yes,10000.0,Yes
LON04095,CUS04095,Yes,10000.0,No
LON04096,CUS04096,No,,
LON04097,CUS04097,No,,
LON04098,CUS04098,No,,
LON04099,CUS04099,No,,
LON04100,CUS04100,Yes,20000.0,Yes
LON04101,CUS04101,Yes,10000.0,Yes
LON04102,CUS04102,No,,
LON04103,CUS04103,Yes,20000.0,Yes
LON04104,CUS04104,Yes,20000.0,Yes
LON04105,CUS04105,No,,
LON04106,CUS04106,No,,
LON04107,CUS04107,No,,
LON04108,CUS04108,No,,
LON04109,CUS04109,Yes,20000.0,Yes
LON04110,CUS04110,Yes,20000.0,No
LON04111,CUS04111,Yes,30000.0,No
LON04112,CUS04112,Yes,30000.0,No
LON04113,CUS04113,Yes,20000.0,No
LON04114,CUS04114,Yes,20000.0,Yes
LON04115,CUS04115,No,,
LON04116,CUS04116,No,,
LON04117,CUS04117,No,,
LON04118,CUS04118,No,,
LON04119,CUS04119,No,,
LON04120,CUS04120,No,,
LON04121,CUS04121,No,,
LON04122,CUS04122,No,,
LON04123,CUS04123,Yes,10000.0,Yes
LON04124,CUS04124,Yes,10000.0,Yes
LON04125,CUS04125,Yes,10000.0,No
LON04126,CUS04126,Yes,10000.0,Yes
LON04127,CUS04127,No,,
LON04128,CUS04128,No,,
LON04129,CUS04129,Yes,20000.0,Yes
LON04130,CUS04130,No,,
LON04131,CUS04131,Yes,20000.0,No
LON04132,CUS04132,No,,
LON04133,CUS04133,Yes,10000.0,No
LON04134,CUS04134,No,,
LON04135,CUS04135,Yes,10000.0,No
LON04136,CUS04136,No,,
LON04137,CUS04137,Yes,10000.0,Yes
LON04138,CUS04138,No,,
LON04139,CUS04139,Yes,10000.0,Yes
LON04140,CUS04140,No,,
LON04141,CUS04141,Yes,10000.0,Yes
LON04142,CUS04142,Yes,20000.0,No
LON04143,CUS04143,No,,
LON04144,CUS04144,Yes,20000.0,Yes
LON04145,CUS04145,No,,
LON04146,CUS04146,No,,
LON04147,CUS04147,No,,
LON04148,CUS04148,Yes,10000.0,No
LON04149,CUS04149,Yes,20000.0,No
LON04150,CUS04150,Yes,20000.0,No
LON04151,CUS04151,Yes,20000.0,No
LON04152,CUS04152,Yes,40000.0,No
LON04153,CUS04153,Yes,30000.0,Yes
LON04154,CUS04154,Yes,20000.0,Yes
LON04155,CUS04155,No,,
LON04156,CUS04156,No,,
LON04157,CUS04157,Yes,30000.0,Yes
LON04158,CUS04158,Yes,10000.0,Yes
LON04159,CUS04159,Yes,20000.0,No
LON04160,CUS04160,No,,
LON04161,CUS04161,Yes,10000.0,Yes
LON04162,CUS04162,No,,
LON04163,CUS04163,No,,
LON04164,CUS04164,Yes,10000.0,Yes
LON04165,CUS04165,Yes,20000.0,Yes
LON04166,CUS04166,Yes,20000.0,No
LON04167,CUS04167,No,,
LON04168,CUS04168,Yes,30000.0,No
LON04169,CUS04169,Yes,10000.0,No
LON04170,CUS04170,No,,
LON04171,CUS04171,Yes,20000.0,No
LON04172,CUS04172,No,,
LON04173,CUS04173,Yes,10000.0,No
LON04174,CUS04174,No,,
LON04175,CUS04175,Yes,30000.0,No
LON04176,CUS04176,No,,
LON04177,CUS04177,Yes,20000.0,Yes
LON04178,CUS04178,Yes,10000.0,No
LON04179,CUS04179,No,,
LON04180,CUS04180,No,,
LON04181,CUS04181,Yes,30000.0,No
LON04182,CUS04182,No,,
LON04183,CUS04183,No,,
LON04184,CUS04184,No,,
LON04185,CUS04185,Yes,20000.0,Yes
LON04186,CUS04186,Yes,10000.0,Yes
LON04187,CUS04187,No,,
LON04188,CUS04188,No,,
LON04189,CUS04189,Yes,20000.0,Yes
LON04190,CUS04190,No,,
LON04191,CUS04191,Yes,20000.0,Yes
LON04192,CUS04192,No,,
LON04193,CUS04193,Yes,10000.0,Yes
LON04194,CUS04194,Yes,20000.0,No
LON04195,CUS04195,No,,
LON04196,CUS04196,Yes,20000.0,No
LON04197,CUS04197,Yes,10000.0,Yes
LON04198,CUS04198,No,,
LON04199,CUS04199,Yes,10000.0,Yes
LON04200,CUS04200,No,,
LON04201,CUS04201,Yes,20000.0,Yes
LON04202,CUS04202,Yes,10000.0,No
LON04203,CUS04203,Yes,10000.0,No
LON04204,CUS04204,Yes,10000.0,Yes
LON04205,CUS04205,No,,
LON04206,CUS04206,Yes,10000.0,Yes
LON04207,CUS04207,Yes,10000.0,Yes
LON04208,CUS04208,Yes,10000.0,Yes
LON04209,CUS04209,No,,
LON04210,CUS04210,Yes,20000.0,No
LON04211,CUS04211,Yes,10000.0,Yes
LON04212,CUS04212,No,,
LON04213,CUS04213,No,,
LON04214,CUS04214,No,,
LON04215,CUS04215,Yes,40000.0,Yes
LON04216,CUS04216,No,,
LON04217,CUS04217,No,,
LON04218,CUS04218,No,,
LON04219,CUS04219,Yes,10000.0,Yes
LON04220,CUS04220,No,,
LON04221,CUS04221,No,,
LON04222,CUS04222,Yes,40000.0,No
LON04223,CUS04223,Yes,30000.0,Yes
LON04224,CUS04224,Yes,20000.0,No
LON04225,CUS04225,Yes,40000.0,No
LON04226,CUS04226,No,,
LON04227,CUS04227,Yes,20000.0,No
LON04228,CUS04228,Yes,10000.0,Yes
LON04229,CUS04229,No,,
LON04230,CUS04230,No,,
LON04231,CUS04231,No,,
LON04232,CUS04232,No,,
LON04233,CUS04233,No,,
LON04234,CUS04234,Yes,10000.0,Yes
LON04235,CUS04235,Yes,20000.0,Yes
LON04236,CUS04236,Yes,20000.0,No
LON04237,CUS04237,No,,
LON04238,CUS04238,No,,
LON04239,CUS04239,No,,
LON04240,CUS04240,No,,
LON04241,CUS04241,Yes,10000.0,Yes
LON04242,CUS04242,Yes,20000.0,Yes
LON04243,CUS04243,No,,
LON04244,CUS04244,No,,
LON04245,CUS04245,No,,
LON04246,CUS04246,Yes,10000.0,Yes
LON04247,CUS04247,No,,
LON04248,CUS04248,No,,
LON04249,CUS04249,Yes,40000.0,Yes
LON04250,CUS04250,No,,
LON04251,CUS04251,Yes,40000.0,Yes
LON04252,CUS04252,No,,
LON04253,CUS04253,Yes,50000.0,Yes
LON04254,CUS04254,Yes,10000.0,Yes
LON04255,CUS04255,Yes,20000.0,No
LON04256,CUS04256,No,,
LON04257,CUS04257,No,,
LON04258,CUS04258,No,,
LON04259,CUS04259,Yes,20000.0,Yes
LON04260,CUS04260,No,,
LON04261,CUS04261,Yes,40000.0,Yes
LON04262,CUS04262,No,,
LON04263,CUS04263,Yes,20000.0,Yes
LON04264,CUS04264,Yes,20000.0,No
LON04265,CUS04265,Yes,20000.0,Yes
LON04266,CUS04266,No,,
LON04267,CUS04267,No,,
LON04268,CUS04268,Yes,40000.0,Yes
LON04269,CUS04269,No,,
LON04270,CUS04270,Yes,20000.0,No
LON04271,CUS04271,Yes,10000.0,No
LON04272,CUS04272,No,,
LON04273,CUS04273,Yes,40000.0,No
LON04274,CUS04274,No,,
LON04275,CUS04275,No,,
LON04276,CUS04276,Yes,20000.0,No
LON04277,CUS04277,No,,
LON04278,CUS04278,No,,
LON04279,CUS04279,No,,
LON04280,CUS04280,Yes,10000.0,Yes
LON04281,CUS04281,No,,
LON04282,CUS04282,No,,
LON04283,CUS04283,No,,
LON04284,CUS04284,No,,
LON04285,CUS04285,No,,
LON04286,CUS04286,No,,
LON04287,CUS04287,No,,
LON04288,CUS04288,No,,
LON04289,CUS04289,Yes,10000.0,Yes
LON04290,CUS04290,No,,
LON04291,CUS04291,No,,
LON04292,CUS04292,No,,
LON04293,CUS04293,Yes,40000.0,No
LON04294,CUS04294,Yes,10000.0,Yes
LON04295,CUS04295,Yes,40000.0,No
LON04296,CUS04296,No,,
LON04297,CUS04297,Yes,10000.0,No
LON04298,CUS04298,Yes,20000.0,Yes
LON04299,CUS04299,No,,
LON04300,CUS04300,Yes,20000.0,No
LON04301,CUS04301,Yes,10000.0,Yes
LON04302,CUS04302,No,,
LON04303,CUS04303,No,,
LON04304,CUS04304,Yes,20000.0,No
