customer_id,account_open_date,acquisition_channel,kyc_level,location
CUS01649,2022-03-24,Ads,Tier 1,Plateau
CUS01650,2022-04-26,Loan Campaign,Tier 2,Kaduna
CUS01651,2022-02-08,Ads,Tier 2,Lagos
CUS01652,2022-05-12,Direct,Tier 2,Plateau
CUS01653,2022-03-23,Referral,Tier 2,Lagos
CUS01654,2022-03-04,Ads,Tier 1,Lagos
CUS01655,2022-05-06,Direct,Tier 2,Plateau
CUS01656,2022-01-28,Loan Campaign,Tier 1,Lagos
CUS01657,2022-01-22,Loan Campaign,Tier 2,Kaduna
CUS01658,2022-04-01,Agent Network,Tier 1,Plateau
CUS01659,2022-03-22,Referral,Tier 2,Plateau
CUS01660,2022-06-13,Agent Network,Tier 2,Lagos
CUS01661,2022-01-17,Ads,Tier 2,Lagos
CUS01662,2022-02-28,Ads,Tier 1,Plateau
CUS01663,2022-04-06,Agent Network,Tier 1,Lagos
CUS01664,2022-01-02,Loan Campaign,Tier 1,Lagos
CUS01665,2022-03-22,Loan Campaign,Tier 1,Lagos
CUS01666,2022-01-23,Loan Campaign,Tier 2,Lagos
CUS01667,2022-02-03,Loan Campaign,Tier 1,Plateau
CUS01668,2022-06-24,Referral,Tier 3,Kaduna
CUS01669,2022-01-21,Ads,Tier 2,Kaduna
CUS01670,2022-03-30,Loan Campaign,Tier 1,Plateau
CUS01671,2022-06-16,Referral,Tier 3,Lagos
CUS01672,2022-03-03,Loan Campaign,Tier 1,Kaduna
CUS01673,2022-01-29,Ads,Tier 2,Lagos
CUS01674,2022-01-30,Loan Campaign,Tier 1,Lagos
CUS01675,2022-03-24,Loan Campaign,Tier 1,Kaduna
CUS01676,2022-01-02,Agent Network,Tier 1,Lagos
CUS01677,2022-01-17,Ads,Tier 2,Plateau
CUS01678,2022-05-03,Referral,Tier 2,Lagos
CUS01679,2022-03-23,Agent Network,Tier 1,Plateau
CUS01680,2022-03-21,Ads,Tier 2,Kaduna
CUS01681,2022-05-30,Loan Campaign,Tier 1,Lagos
CUS01682,2022-03-16,Loan Campaign,Tier 1,Lagos
CUS01683,2022-05-09,Loan Campaign,Tier 1,Kaduna
CUS01684,2022-03-03,Loan Campaign,Tier 1,Lagos
CUS01685,2022-04-18,Direct,Tier 3,Plateau
CUS01686,2022-01-02,Agent Network,Tier 1,Plateau
CUS01687,2022-02-09,Referral,Tier 3,Plateau
CUS01688,2022-06-01,Loan Campaign,Tier 1,Plateau
CUS01689,2022-01-17,Agent Network,Tier 2,Lagos
CUS01690,2022-05-24,Agent Network,Tier 2,Kaduna
CUS01691,2022-01-10,Loan Campaign,Tier 2,Lagos
CUS01692,2022-01-05,Referral,Tier 3,Lagos
CUS01693,2022-03-17,Loan Campaign,Tier 2,Lagos
CUS01694,2022-05-23,Loan Campaign,Tier 2,Lagos
CUS01695,2022-01-25,Loan Campaign,Tier 1,Lagos
CUS01696,2022-01-02,Direct,Tier 2,Kaduna
CUS01697,2022-04-23,Loan Campaign,Tier 2,Kaduna
CUS01698,2022-04-14,Ads,Tier 2,Lagos
CUS01699,2022-03-18,Loan Campaign,Tier 2,Lagos
CUS01700,2022-01-21,Ads,Tier 2,Lagos
CUS01701,2022-03-12,Ads,Tier 1,Lagos
CUS01702,2022-03-22,Loan Campaign,Tier 1,Lagos
CUS01703,2022-04-03,Agent Network,Tier 1,Lagos
CUS01704,2022-03-20,Ads,Tier 3,Lagos
CUS01705,2022-02-21,Referral,Tier 3,Lagos
CUS01706,2022-05-14,Referral,Tier 1,Plateau
CUS01707,2022-01-13,Ads,Tier 2,Lagos
CUS01708,2022-04-10,Direct,Tier 1,Plateau
CUS01709,2022-01-07,Referral,Tier 2,Kaduna
CUS01710,2022-01-24,Referral,Tier 3,Lagos
CUS01711,2022-02-26,Loan Campaign,Tier 2,Lagos
CUS01712,2022-02-06,Loan Campaign,Tier 1,Lagos
CUS01713,2022-01-28,Loan Campaign,Tier 1,Lagos
CUS01714,2022-06-22,Ads,Tier 1,Lagos
CUS01715,2022-01-01,Agent Network,Tier 2,Lagos
CUS01716,2022-03-23,Ads,Tier 2,Lagos
CUS01717,2022-03-07,Ads,Tier 3,Plateau
CUS01718,2022-01-26,Agent Network,Tier 2,Lagos
CUS01719,2022-05-10,Ads,Tier 1,Kaduna
CUS01720,2022-03-19,Ads,Tier 1,Lagos
CUS01721,2022-04-16,Loan Campaign,Tier 3,Plateau
CUS01722,2022-06-18,Referral,Tier 3,Lagos
CUS01723,2022-05-30,Ads,Tier 2,Lagos
CUS01724,2022-02-24,Loan Campaign,Tier 1,Kaduna
CUS01725,2022-05-28,Loan Campaign,Tier 2,Plateau
CUS01726,2022-01-04,Loan Campaign,Tier 2,Kaduna
CUS01727,2022-01-20,Loan Campaign,Tier 2,Plateau
CUS01728,2022-01-17,Ads,Tier 3,Lagos
CUS01729,2022-04-06,Referral,Tier 2,Lagos
CUS01730,2022-06-16,Referral,Tier 2,Lagos
CUS01731,2022-01-10,Loan Campaign,Tier 1,Lagos
CUS01732,2022-01-09,Loan Campaign,Tier 1,Kaduna
CUS01733,2022-01-12,Ads,Tier 2,Lagos
CUS01734,2022-02-27,Ads,Tier 1,Lagos
CUS01735,2022-03-04,Ads,Tier 3,Kaduna
CUS01736,2022-01-11,Agent Network,Tier 1,Plateau
CUS01737,2022-04-06,Ads,Tier 3,Lagos
CUS01738,2022-01-06,Loan Campaign,Tier 1,Lagos
CUS01739,2022-01-03,Ads,Tier 2,Lagos
CUS01740,2022-02-22,Loan Campaign,Tier 2,Plateau
CUS01741,2022-02-23,Loan Campaign,Tier 1,Lagos
CUS01742,2022-06-14,Referral,Tier 2,Plateau
CUS01743,2022-02-22,Loan Campaign,Tier 1,Lagos
CUS01744,2022-06-26,Referral,Tier 3,Lagos
CUS01745,2022-06-11,Loan Campaign,Tier 1,Plateau
CUS01746,2022-01-06,Ads,Tier 1,Lagos
CUS01747,2022-03-15,Ads,Tier 2,Lagos
CUS01748,2022-02-24,Agent Network,Tier 1,Plateau
CUS01749,2022-02-28,Referral,Tier 2,Plateau
CUS01750,2022-05-21,Loan Campaign,Tier 1,Kaduna
CUS01751,2022-02-19,Loan Campaign,Tier 2,Kaduna
CUS01752,2022-05-27,Ads,Tier 2,Lagos
CUS01753,2022-03-04,Direct,Tier 2,Lagos
CUS01754,2022-01-04,Ads,Tier 2,Lagos
CUS01755,2022-02-16,Loan Campaign,Tier 1,Plateau
CUS01756,2022-06-23,Referral,Tier 3,Plateau
CUS01757,2022-06-02,Referral,Tier 1,Lagos
CUS01758,2022-06-08,Loan Campaign,Tier 1,Plateau
CUS01759,2022-06-07,Ads,Tier 2,Lagos
CUS01760,2022-06-07,Loan Campaign,Tier 1,Lagos
CUS01761,2022-02-07,Ads,Tier 1,Lagos
CUS01762,2022-01-28,Loan Campaign,Tier 1,Lagos
CUS01763,2022-02-28,Ads,Tier 2,Lagos
CUS01764,2022-03-12,Loan Campaign,Tier 2,Lagos
CUS01765,2022-04-28,Agent Network,Tier 1,Lagos
CUS01766,2022-03-18,Agent Network,Tier 1,Lagos
CUS01767,2022-04-18,Loan Campaign,Tier 2,Lagos
CUS01768,2022-01-07,Loan Campaign,Tier 1,Kaduna
CUS01769,2022-06-21,Loan Campaign,Tier 2,Plateau
CUS01770,2022-03-07,Loan Campaign,Tier 2,Plateau
CUS01771,2022-05-13,Ads,Tier 2,Lagos
CUS01772,2022-05-11,Referral,Tier 1,Kaduna
CUS01773,2022-03-23,Ads,Tier 1,Lagos
CUS01774,2022-04-07,Ads,Tier 1,Kaduna
CUS01775,2022-01-27,Ads,Tier 2,Lagos
CUS01776,2022-01-19,Loan Campaign,Tier 1,Kaduna
CUS01777,2022-05-24,Agent Network,Tier 2,Lagos
CUS01778,2022-01-25,Loan Campaign,Tier 1,Lagos
CUS01779,2022-03-02,Loan Campaign,Tier 1,Lagos
CUS01780,2022-04-26,Loan Campaign,Tier 1,Plateau
CUS01781,2022-02-15,Loan Campaign,Tier 1,Plateau
CUS01782,2022-04-11,Agent Network,Tier 1,Plateau
CUS01783,2022-05-29,Referral,Tier 3,Lagos
CUS01784,2022-01-06,Loan Campaign,Tier 1,Lagos
CUS01785,2022-01-13,Agent Network,Tier 1,Kaduna
CUS01786,2022-02-28,Referral,Tier 3,Lagos
CUS01787,2022-04-19,Referral,Tier 2,Plateau
CUS01788,2022-04-30,Ads,Tier 2,Kaduna
CUS01789,2022-05-02,Agent Network,Tier 1,Lagos
CUS01790,2022-06-20,Loan Campaign,Tier 2,Lagos
CUS01791,2022-05-12,Referral,Tier 2,Lagos
CUS01792,2022-01-21,Referral,Tier 2,Lagos
CUS01793,2022-03-18,Loan Campaign,Tier 2,Lagos
CUS01794,2022-03-11,Ads,Tier 3,Plateau
CUS01795,2022-02-17,Loan Campaign,Tier 1,Lagos
CUS01796,2022-02-12,Loan Campaign,Tier 1,Lagos
CUS01797,2022-01-29,Loan Campaign,Tier 3,Lagos
CUS01798,2022-02-05,Loan Campaign,Tier 2,Lagos
CUS01799,2022-01-12,Referral,Tier 3,Plateau
CUS01800,2022-01-11,Direct,Tier 2,Lagos
CUS01801,2022-03-30,Loan Campaign,Tier 1,Lagos
CUS01802,2022-05-15,Ads,Tier 2,Lagos
CUS01803,2022-02-26,Loan Campaign,Tier 2,Lagos
CUS01804,2022-01-11,Ads,Tier 1,Lagos
CUS01805,2022-05-05,Ads,Tier 1,Lagos
CUS01806,2022-02-16,Loan Campaign,Tier 2,Lagos
CUS01807,2022-06-10,Loan Campaign,Tier 2,Lagos
CUS01808,2022-04-18,Loan Campaign,Tier 2,Lagos
CUS01809,2022-02-26,Loan Campaign,Tier 1,Kaduna
CUS01810,2022-01-28,Loan Campaign,Tier 1,Kaduna
CUS01811,2022-03-07,Loan Campaign,Tier 1,Lagos
CUS01812,2022-03-23,Loan Campaign,Tier 1,Lagos
CUS01813,2022-03-15,Ads,Tier 2,Lagos
CUS01814,2022-02-14,Loan Campaign,Tier 1,Plateau
CUS01815,2022-04-13,Ads,Tier 2,Kaduna
CUS01816,2022-01-15,Loan Campaign,Tier 1,Lagos
CUS01817,2022-03-14,Ads,Tier 3,Kaduna
CUS01818,2022-01-05,Loan Campaign,Tier 2,Lagos
CUS01819,2022-01-24,Loan Campaign,Tier 2,Plateau
CUS01820,2022-06-15,Loan Campaign,Tier 2,Kaduna
CUS01821,2022-01-08,Ads,Tier 2,Lagos
CUS01822,2022-02-07,Loan Campaign,Tier 1,Lagos
CUS01823,2022-03-11,Loan Campaign,Tier 2,Plateau
CUS01824,2022-04-07,Ads,Tier 1,Lagos
CUS01825,2022-06-03,Ads,Tier 3,Lagos
CUS01826,2022-01-20,Ads,Tier 1,Lagos
CUS01827,2022-03-28,Ads,Tier 2,Lagos
CUS01828,2022-02-19,Loan Campaign,Tier 1,Lagos
CUS01829,2022-02-13,Loan Campaign,Tier 1,Lagos
CUS01830,2022-05-01,Ads,Tier 3,Lagos
CUS01831,2022-03-13,Ads,Tier 2,Lagos
CUS01832,2022-02-12,Loan Campaign,Tier 1,Lagos
CUS01833,2022-01-17,Ads,Tier 1,Plateau
CUS01834,2022-01-20,Loan Campaign,Tier 1,Lagos
CUS01835,2022-03-06,Loan Campaign,Tier 2,Lagos
CUS01836,2022-05-30,Loan Campaign,Tier 1,Lagos
CUS01837,2022-01-27,Ads,Tier 3,Lagos
CUS01838,2022-03-16,Loan Campaign,Tier 1,Plateau
CUS01839,2022-03-20,Ads,Tier 2,Plateau
CUS01840,2022-03-05,Loan Campaign,Tier 1,Lagos
CUS01841,2022-02-10,Ads,Tier 1,Lagos
CUS01842,2022-05-28,Ads,Tier 2,Plateau
CUS01843,2022-01-09,Loan Campaign,Tier 1,Lagos
CUS01844,2022-03-23,Ads,Tier 1,Lagos
CUS01845,2022-03-14,Referral,Tier 3,Kaduna
CUS01846,2022-03-13,Loan Campaign,Tier 1,Plateau
CUS01847,2022-03-07,Agent Network,Tier 1,Lagos
CUS01848,2022-05-29,Loan Campaign,Tier 2,Lagos
CUS01849,2022-04-21,Referral,Tier 2,Lagos
CUS01850,2022-03-06,Direct,Tier 1,Kaduna
CUS01851,2022-02-07,Loan Campaign,Tier 2,Lagos
CUS01852,2022-03-05,Referral,Tier 3,Lagos
CUS01853,2022-01-17,Loan Campaign,Tier 2,Lagos
CUS01854,2022-03-08,Ads,Tier 1,Lagos
CUS01855,2022-02-07,Loan Campaign,Tier 1,Lagos
CUS01856,2022-01-14,Direct,Tier 2,Lagos
CUS01857,2022-02-01,Ads,Tier 1,Lagos
CUS01858,2022-02-22,Ads,Tier 1,Plateau
CUS01859,2022-06-25,Loan Campaign,Tier 2,Kaduna
CUS01860,2022-03-21,Ads,Tier 1,Lagos
CUS01861,2022-04-25,Ads,Tier 1,Lagos
CUS01862,2022-01-14,Ads,Tier 1,Plateau
CUS01863,2022-02-17,Ads,Tier 2,Kaduna
CUS01864,2022-03-31,Ads,Tier 2,Lagos
CUS01865,2022-03-04,Ads,Tier 1,Plateau
CUS01866,2022-02-27,Ads,Tier 2,Plateau
CUS01867,2022-03-22,Agent Network,Tier 1,Kaduna
CUS01868,2022-03-30,Ads,Tier 2,Lagos
CUS01869,2022-03-18,Ads,Tier 2,Lagos
CUS01870,2022-02-23,Loan Campaign,Tier 2,Lagos
CUS01871,2022-05-16,Ads,Tier 1,Lagos
CUS01872,2022-01-24,Ads,Tier 1,Plateau
CUS01873,2022-06-01,Ads,Tier 3,Lagos
CUS01874,2022-02-19,Loan Campaign,Tier 1,Lagos
CUS01875,2022-05-12,Ads,Tier 2,Lagos
CUS01876,2022-06-16,Agent Network,Tier 1,Lagos
CUS01877,2022-03-10,Loan Campaign,Tier 1,Plateau
CUS01878,2022-03-31,Loan Campaign,Tier 1,Lagos
CUS01879,2022-02-12,Loan Campaign,Tier 1,Plateau
CUS01880,2022-02-03,Agent Network,Tier 2,Lagos
CUS01881,2022-02-21,Ads,Tier 1,Lagos
CUS01882,2022-05-12,Ads,Tier 1,Lagos
CUS01883,2022-03-11,Loan Campaign,Tier 2,Lagos
CUS01884,2022-01-10,Referral,Tier 1,Lagos
CUS01885,2022-01-06,Loan Campaign,Tier 1,Plateau
CUS01886,2022-06-30,Agent Network,Tier 1,Kaduna
CUS01887,2022-01-02,Ads,Tier 1,Kaduna
CUS01888,2022-01-19,Loan Campaign,Tier 1,Kaduna
CUS01889,2022-03-23,Loan Campaign,Tier 2,Lagos
CUS01890,2022-01-21,Ads,Tier 2,Lagos
CUS01891,2022-01-21,Ads,Tier 1,Lagos
CUS01892,2022-02-04,Loan Campaign,Tier 1,Lagos
CUS01893,2022-01-03,Direct,Tier 2,Lagos
CUS01894,2022-03-21,Loan Campaign,Tier 2,Lagos
CUS01895,2022-03-27,Loan Campaign,Tier 1,Lagos
CUS01896,2022-01-20,Ads,Tier 3,Plateau
CUS01897,2022-04-21,Ads,Tier 1,Kaduna
CUS01898,2022-05-03,Ads,Tier 2,Plateau
CUS01899,2022-05-15,Ads,Tier 1,Lagos
CUS01900,2022-05-14,Ads,Tier 2,Lagos
CUS01901,2022-03-01,Ads,Tier 1,Lagos
CUS01902,2022-04-08,Loan Campaign,Tier 2,Kaduna
CUS01903,2022-03-01,Loan Campaign,Tier 1,Lagos
CUS01904,2022-02-17,Referral,Tier 1,Lagos
CUS01905,2022-02-27,Loan Campaign,Tier 2,Lagos
CUS01906,2022-02-16,Ads,Tier 3,Kaduna
CUS01907,2022-06-20,Ads,Tier 2,Lagos
CUS01908,2022-05-28,Referral,Tier 3,Plateau
CUS01909,2022-06-07,Ads,Tier 1,Lagos
CUS01910,2022-03-08,Agent Network,Tier 1,Lagos
CUS01911,2022-05-10,Ads,Tier 1,Lagos
CUS01912,2022-03-04,Loan Campaign,Tier 3,Lagos
CUS01913,2022-02-17,Loan Campaign,Tier 1,Lagos
CUS01914,2022-02-09,Ads,Tier 1,Lagos
CUS01915,2022-06-04,Loan Campaign,Tier 2,Lagos
CUS01916,2022-04-01,Ads,Tier 2,Plateau
CUS01917,2022-01-18,Loan Campaign,Tier 1,Lagos
CUS01918,2022-05-04,Loan Campaign,Tier 2,Kaduna
CUS01919,2022-03-11,Ads,Tier 3,Lagos
CUS01920,2022-04-09,Referral,Tier 3,Plateau
CUS01921,2022-06-04,Ads,Tier 1,Plateau
CUS01922,2022-01-17,Ads,Tier 2,Lagos
CUS01923,2022-02-06,Ads,Tier 1,Lagos
CUS01924,2022-04-28,Ads,Tier 1,Lagos
CUS01925,2022-02-08,Agent Network,Tier 1,Lagos
CUS01926,2022-05-22,Loan Campaign,Tier 1,Lagos
CUS01927,2022-03-18,Agent Network,Tier 1,Lagos
CUS01928,2022-04-25,Referral,Tier 2,Kaduna
CUS01929,2022-01-25,Referral,Tier 1,Lagos
CUS01930,2022-02-19,Referral,Tier 2,Lagos
CUS01931,2022-05-14,Ads,Tier 1,Plateau
CUS01932,2022-05-23,Ads,Tier 1,Lagos
CUS01933,2022-03-12,Loan Campaign,Tier 1,Lagos
CUS01934,2022-05-13,Loan Campaign,Tier 2,Lagos
CUS01935,2022-05-09,Referral,Tier 2,Lagos
CUS01936,2022-03-11,Ads,Tier 1,Plateau
CUS01937,2022-01-16,Direct,Tier 1,Kaduna
CUS01938,2022-02-11,Loan Campaign,Tier 2,Lagos
CUS01939,2022-05-08,Referral,Tier 1,Plateau
CUS01940,2022-06-29,Loan Campaign,Tier 1,Lagos
CUS01941,2022-06-04,Direct,Tier 2,Lagos
CUS01942,2022-03-14,Ads,Tier 2,Lagos
CUS01943,2022-06-08,Referral,Tier 1,Lagos
CUS01944,2022-03-23,Loan Campaign,Tier 1,Plateau
CUS01945,2022-02-03,Agent Network,Tier 1,Lagos
CUS01946,2022-02-17,Loan Campaign,Tier 2,Kaduna
CUS01947,2022-06-08,Loan Campaign,Tier 2,Lagos
CUS01948,2022-06-07,Agent Network,Tier 1,Kaduna
CUS01949,2022-03-27,Loan Campaign,Tier 2,Lagos
CUS01950,2022-01-16,Direct,Tier 2,Lagos
CUS01951,2022-02-03,Loan Campaign,Tier 2,Lagos
CUS01952,2022-05-28,Loan Campaign,Tier 1,Lagos
CUS01953,2022-01-02,Loan Campaign,Tier 2,Plateau
CUS01954,2022-01-21,Loan Campaign,Tier 1,Lagos
CUS01955,2022-05-28,Agent Network,Tier 1,Lagos
CUS01956,2022-02-11,Loan Campaign,Tier 1,Plateau
CUS01957,2022-01-31,Loan Campaign,Tier 1,Plateau
CUS01958,2022-01-12,Ads,Tier 2,Plateau
CUS01959,2022-03-26,Ads,Tier 2,Plateau
CUS01960,2022-01-05,Direct,Tier 1,Kaduna
CUS01961,2022-03-09,Loan Campaign,Tier 1,Lagos
CUS01962,2022-06-18,Direct,Tier 3,Lagos
CUS01963,2022-03-03,Loan Campaign,Tier 1,Lagos
CUS01964,2022-06-06,Loan Campaign,Tier 1,Plateau
CUS01965,2022-02-17,Ads,Tier 2,Lagos
CUS01966,2022-02-11,Ads,Tier 2,Kaduna
CUS01967,2022-05-23,Referral,Tier 1,Lagos
CUS01968,2022-06-18,Loan Campaign,Tier 2,Plateau
CUS01969,2022-01-07,Agent Network,Tier 1,Plateau
CUS01970,2022-03-07,Ads,Tier 1,Kaduna
CUS01971,2022-04-04,Direct,Tier 1,Lagos
CUS01972,2022-03-06,Loan Campaign,Tier 1,Lagos
CUS01973,2022-02-01,Ads,Tier 1,Plateau
CUS01974,2022-01-26,Ads,Tier 2,Lagos
CUS01975,2022-02-21,Ads,Tier 1,Plateau
CUS01976,2022-01-22,Loan Campaign,Tier 2,Lagos
CUS01977,2022-05-25,Referral,Tier 1,Plateau
CUS01978,2022-01-12,Loan Campaign,Tier 1,Lagos
CUS01979,2022-02-27,Loan Campaign,Tier 2,Kaduna
CUS01980,2022-01-25,Direct,Tier 2,Lagos
CUS01981,2022-01-07,Loan Campaign,Tier 1,Kaduna
CUS01982,2022-02-05,Loan Campaign,Tier 2,Plateau
CUS01983,2022-01-21,Direct,Tier 2,Lagos
CUS01984,2022-01-29,Ads,Tier 2,Lagos
CUS01985,2022-04-27,Ads,Tier 2,Plateau
CUS01986,2022-06-10,Loan Campaign,Tier 1,Lagos
CUS01987,2022-03-08,Loan Campaign,Tier 1,Kaduna
CUS01988,2022-04-03,Loan Campaign,Tier 1,Lagos
CUS01989,2022-03-15,Agent Network,Tier 1,Lagos
CUS01990,2022-06-14,Loan Campaign,Tier 1,Plateau
CUS01991,2022-03-26,Loan Campaign,Tier 1,Plateau
CUS01992,2022-03-21,Loan Campaign,Tier 1,Lagos
CUS01993,2022-03-07,Ads,Tier 1,Plateau
CUS01994,2022-04-13,Referral,Tier 2,Lagos
CUS01995,2022-05-17,Direct,Tier 1,Lagos
CUS01996,2022-03-18,Loan Campaign,Tier 2,Lagos
CUS01997,2022-04-23,Referral,Tier 2,Plateau
CUS01998,2022-01-15,Loan Campaign,Tier 1,Plateau
CUS01999,2022-03-05,Loan Campaign,Tier 1,Plateau
CUS02000,2022-05-12,Referral,Tier 2,Kaduna
CUS02001,2022-06-13,Loan Campaign,Tier 1,Lagos
CUS02002,2022-02-04,Loan Campaign,Tier 1,Kaduna
CUS02003,2022-04-26,Direct,Tier 2,Lagos
CUS02004,2022-01-07,Loan Campaign,Tier 2,Lagos
CUS02005,2022-02-27,Loan Campaign,Tier 2,Plateau
CUS02006,2022-06-04,Loan Campaign,Tier 2,Lagos
CUS02007,2022-06-08,Referral,Tier 3,Lagos
CUS02008,2022-03-13,Referral,Tier 2,Lagos
CUS02009,2022-03-04,Loan Campaign,Tier 1,Lagos
CUS02010,2022-04-04,Agent Network,Tier 1,Plateau
CUS02011,2022-02-17,Ads,Tier 1,Lagos
CUS02012,2022-01-07,Loan Campaign,Tier 1,Plateau
CUS02013,2022-02-23,Ads,Tier 1,Lagos
CUS02014,2022-05-19,Ads,Tier 2,Plateau
CUS02015,2022-03-05,Loan Campaign,Tier 1,Kaduna
CUS02016,2022-01-02,Ads,Tier 2,Plateau
CUS02017,2022-01-13,Loan Campaign,Tier 2,Lagos
CUS02018,2022-06-15,Referral,Tier 2,Kaduna
CUS02019,2022-03-12,Referral,Tier 2,Lagos
CUS02020,2022-01-01,Ads,Tier 1,Lagos
CUS02021,2022-06-25,Agent Network,Tier 1,Lagos
CUS02022,2022-03-02,Referral,Tier 2,Lagos
CUS02023,2022-05-14,Loan Campaign,Tier 1,Lagos
CUS02024,2022-01-30,Loan Campaign,Tier 1,Lagos
CUS02025,2022-02-04,Loan Campaign,Tier 1,Plateau
CUS02026,2022-04-17,Ads,Tier 2,Lagos
CUS02027,2022-03-19,Referral,Tier 1,Kaduna
CUS02028,2022-05-15,Referral,Tier 3,Lagos
CUS02029,2022-02-22,Ads,Tier 3,Lagos
CUS02030,2022-04-20,Loan Campaign,Tier 2,Plateau
CUS02031,2022-03-23,Referral,Tier 2,Kaduna
CUS02032,2022-01-06,Referral,Tier 2,Lagos
CUS02033,2022-01-11,Ads,Tier 1,Lagos
CUS02034,2022-03-30,Loan Campaign,Tier 1,Lagos
CUS02035,2022-02-23,Agent Network,Tier 1,Lagos
CUS02036,2022-03-15,Loan Campaign,Tier 1,Lagos
CUS02037,2022-03-01,Loan Campaign,Tier 1,Lagos
CUS02038,2022-02-25,Loan Campaign,Tier 2,Lagos
CUS02039,2022-01-05,Loan Campaign,Tier 1,Kaduna
CUS02040,2022-03-09,Referral,Tier 3,Lagos
CUS02041,2022-01-01,Loan Campaign,Tier 2,Lagos
CUS02042,2022-05-23,Ads,Tier 1,Kaduna
CUS02043,2022-03-13,Ads,Tier 2,Plateau
CUS02044,2022-03-30,Loan Campaign,Tier 3,Kaduna
CUS02045,2022-04-08,Ads,Tier 1,Kaduna
CUS02046,2022-05-20,Loan Campaign,Tier 2,Lagos
CUS02047,2022-01-30,Ads,Tier 1,Plateau
CUS02048,2022-01-15,Ads,Tier 2,Kaduna
CUS02049,2022-01-06,Loan Campaign,Tier 2,Lagos
CUS02050,2022-06-06,Loan Campaign,Tier 1,Plateau
CUS02051,2022-01-27,Referral,Tier 1,Lagos
CUS02052,2022-06-22,Direct,Tier 1,Lagos
CUS02053,2022-06-26,Ads,Tier 2,Plateau
CUS02054,2022-05-26,Ads,Tier 1,Kaduna
CUS02055,2022-06-28,Ads,Tier 3,Lagos
CUS02056,2022-02-02,Ads,Tier 3,Kaduna
CUS02057,2022-02-05,Loan Campaign,Tier 2,Lagos
CUS02058,2022-02-18,Ads,Tier 1,Lagos
CUS02059,2022-03-30,Loan Campaign,Tier 2,Kaduna
CUS02060,2022-02-26,Ads,Tier 1,Lagos
CUS02061,2022-03-13,Ads,Tier 1,Kaduna
CUS02062,2022-05-05,Direct,Tier 1,Kaduna
CUS02063,2022-06-14,Ads,Tier 1,Lagos
CUS02064,2022-03-05,Direct,Tier 2,Lagos
CUS02065,2022-03-12,Loan Campaign,Tier 1,Lagos
CUS02066,2022-02-17,Loan Campaign,Tier 1,Lagos
CUS02067,2022-03-21,Agent Network,Tier 1,Lagos
CUS02068,2022-02-18,Agent Network,Tier 1,Lagos
CUS02069,2022-02-11,Loan Campaign,Tier 2,Plateau
CUS02070,2022-02-12,Ads,Tier 1,Lagos
CUS02071,2022-01-02,Ads,Tier 2,Lagos
CUS02072,2022-01-04,Loan Campaign,Tier 1,Lagos
CUS02073,2022-01-04,Loan Campaign,Tier 2,Lagos
CUS02074,2022-05-10,Ads,Tier 1,Lagos
CUS02075,2022-06-05,Ads,Tier 3,Lagos
CUS02076,2022-06-01,Ads,Tier 2,Plateau
CUS02077,2022-06-10,Ads,Tier 1,Lagos
CUS02078,2022-01-03,Loan Campaign,Tier 1,Lagos
CUS02079,2022-03-08,Loan Campaign,Tier 1,Plateau
CUS02080,2022-02-27,Loan Campaign,Tier 1,Lagos
CUS02081,2022-01-09,Ads,Tier 1,Lagos
CUS02082,2022-02-06,Agent Network,Tier 1,Plateau
CUS02083,2022-05-17,Agent Network,Tier 2,Plateau
CUS02084,2022-03-10,Loan Campaign,Tier 2,Plateau
CUS02085,2022-02-06,Ads,Tier 3,Lagos
CUS02086,2022-01-13,Ads,Tier 1,Lagos
CUS02087,2022-01-15,Ads,Tier 1,Lagos
CUS02088,2022-01-05,Ads,Tier 1,Lagos
CUS02089,2022-02-14,Agent Network,Tier 1,Lagos
CUS02090,2022-02-11,Loan Campaign,Tier 1,Lagos
CUS02091,2022-03-10,Referral,Tier 3,Lagos
CUS02092,2022-02-05,Agent Network,Tier 1,Lagos
CUS02093,2022-02-11,Ads,Tier 1,Lagos
CUS02094,2022-03-25,Referral,Tier 2,Kaduna
CUS02095,2022-03-01,Loan Campaign,Tier 1,Plateau
CUS02096,2022-05-30,Referral,Tier 2,Lagos
CUS02097,2022-05-25,Loan Campaign,Tier 2,Lagos
CUS02098,2022-01-27,Loan Campaign,Tier 2,Lagos
CUS02099,2022-01-26,Loan Campaign,Tier 2,Lagos
CUS02100,2022-03-30,Loan Campaign,Tier 1,Plateau
CUS02101,2022-01-15,Direct,Tier 1,Lagos
CUS02102,2022-05-28,Loan Campaign,Tier 2,Lagos
CUS02103,2022-02-23,Loan Campaign,Tier 2,Kaduna
CUS02104,2022-03-29,Loan Campaign,Tier 2,Lagos
CUS02105,2022-04-04,Ads,Tier 1,Lagos
CUS02106,2022-01-13,Loan Campaign,Tier 1,Kaduna
CUS02107,2022-03-09,Loan Campaign,Tier 2,Plateau
CUS02108,2022-04-14,Referral,Tier 1,Lagos
CUS02109,2022-03-16,Loan Campaign,Tier 1,Lagos
CUS02110,2022-01-18,Loan Campaign,Tier 1,Lagos
CUS02111,2022-01-02,Ads,Tier 2,Lagos
CUS02112,2022-02-20,Ads,Tier 1,Lagos
CUS02113,2022-01-12,Loan Campaign,Tier 1,Lagos
